-19.075     0.0107946666667     0.000228026453157
-19.225     0.0104968533333     0.000233002739142
-19.375     0.0100522666667     0.000222995953606
-19.525     0.00948693333333     0.000208793435939
-19.675     0.00877909333333     0.000226575492369
-19.825     0.00843605333333     0.000182849901039
-19.975     0.00761344     0.00019327182849
-20.125     0.00696106666667     0.000238386929044
-20.275     0.0062784     0.000163692705003
-20.425     0.00558122666667     0.000187566660996
-20.575     0.00469290666667     0.000173374255166
-20.725     0.00388437333333     0.000128907851256
-20.875     0.00314026666667     0.000115009203586
-21.025     0.00254293333333     7.53515650258e-05
-21.175     0.00194944     5.6705427299e-05
-21.325     0.00136064     5.52007726547e-05
-21.475     0.000977066666667     2.25173562134e-05
-21.625     0.000644266666667     1.73535947796e-05
-21.775     0.000357546666667     1.06702863054e-05
-21.925     0.000192853333333     1.42317321521e-05
